feature_1,feature_2,feature_3,feature_4,example_id,part,all
1.510277778,1.828888889,10.474,40,10126,1,1
0.941944444,5.388611111,31.896,40,12098,1,1
8.152222222,4.485,15.007,30,14699,1,1
0.461388889,7.464444444,7.116,46,14245,1,1
1.555,9.927222222,15.811,36,15287,1,1
2.659444444,6.082777778,10.257,38,13580,1,1
2.304444444,5.144722222,4.386,30,10176,1,1
1.501944444,7.716111111,13.347,40,10175,1,1
1.854722222,12.57638889,2.065,33,14187,1,1
23.71361111,8.79,5.06,45,12550,1,1
23.37416667,9.189444444,7.673,35,12742,1,1
9.154444444,2.287777778,0.726,44,10234,1,1
11.35277778,1.234722222,8.359,39,14734,1,1
23.22222222,8.788888889,12.637,33,10502,1,1
22.63333333,12.93416667,24.253,36,15208,1,1
4.058888889,4.754722222,6.715,45,14005,1,1
23.77972222,4.040277778,0.858,40,11992,1,1
23.59833333,10.03138889,4.683,27,11308,0,0
2.118333333,7.953055556,10.059,39,14244,1,1
4.818888889,5.422777778,7.437,31,11309,1,1
2.848888889,1.573055556,0.809,32,10946,1,1
9.933611111,1.794722222,0.852,40,13182,1,1
23.8925,6.818611111,16.448,45,10078,1,1
21.30861111,0.721388889,4.475,34,10095,1,1
3.419444444,0.637222222,1.014,44,10752,1,1
23.89833333,8.558055556,15.709,39,13817,1,1
10.5875,0.3625,16.544,23,10257,0,0
23.67361111,9.870555556,4.879,32,12031,1,1
0.121944444,8.7625,13.867,37,12856,1,1
4.435277778,4.6775,5.22,36,10079,1,1
0.793888889,6.824166667,11.834,38,10461,1,1
3.402777778,5.812222222,4.826,38,13476,1,1
7.511666667,0.748611111,4.642,36,14730,1,1
7.449166667,0.582222222,3.268,38,11636,1,1
1.192777778,7.22,4.522,39,12286,1,1
1.131111111,1.758888889,11.595,39,10771,1,1
23.92694444,8.835,5.946,30,10486,1,1
14.2525,3.618888889,2.063,14,14835,0,0
0.810555556,7.275555556,0.926,38,14860,1,1
0.443888889,10.47888889,5.936,31,10191,1,1
23.89944444,9.136388889,17.931,33,11748,1,1
22.65111111,1.049722222,3.495,48,11702,1,1
0.501944444,7.4425,18.23,37,12107,1,1
2.971944444,3.631388889,3.774,49,12753,1,1
0.715555556,9.741388889,10.634,38,10572,1,1
5.6225,0.803333333,0.84,37,14894,1,1
9.812222222,1.759166667,11.84,46,14275,1,1
2.795833333,5.863888889,28.423,33,13564,1,1
9.780833333,0.731388889,3.353,39,10547,1,1
1.479444444,6.148611111,0.88,26,14637,0,0
4.487222222,4.084166667,5.254,33,13279,1,1
23.595,9.168611111,4.725,42,13941,1,1
0.280833333,7.167777778,6.426,39,12991,1,1
0.454722222,6.700555556,13.648,36,13287,1,1
5.264166667,5.550277778,0.86,30,14291,1,1
4.77,5.175277778,1.692,34,10457,1,1
1.226944444,7.731388889,9.79,30,11484,1,1
22.89111111,3.015555556,2.511,38,10287,1,1
23.8625,8.682777778,6.614,37,15306,1,1
3.683333333,0.745277778,0.889,40,12390,1,1
4.305,3.400277778,11.718,39,12377,1,1
23.40166667,5.365833333,14.012,38,12616,1,1
5.485277778,2.393055556,4.218,33,11633,1,1
0.841944444,2.1875,7.874,44,11086,1,1
9.895,2.0325,6.865,38,14128,1,1
1.613333333,5.673888889,7.572,38,11917,1,1
23.81083333,4.255,2.875,37,14714,1,1
1.965833333,6.712777778,42.347,37,13171,1,1
10.86277778,1.744722222,11.268,16,14973,0,0
10.66972222,1.890555556,4.007,6,10949,0,0
23.84055556,5.693333333,15.029,44,15249,1,1
0.427222222,4.930555556,8.563,37,13936,1,1
1.382222222,9.066944444,34.2,30,11251,1,1
1.002222222,10.0575,0.923,52,10393,1,1
6.010277778,4.307222222,1.674,49,13194,1,1
0.344444444,10.58083333,1.763,30,14803,1,1
3.6325,0.198611111,1.23,37,12290,1,1
23.81888889,3.442777778,2.657,30,13662,1,1
0.419444444,6.122222222,1.83,32,12443,1,1
0.930833333,8.516388889,0.91,38,13070,1,1
9.650277778,2.4725,8.712,35,12839,1,1
8.3525,1.706666667,2.231,41,15088,1,1
1.984166667,6.397777778,0.89,36,11294,1,1
3.422222222,6.586388889,6.668,39,12022,1,1
14.63694444,18.07972222,46.857,37,12516,1,1
9.049444444,1.678055556,7.866,34,12540,1,1
4.456944444,4.545,6.692,37,12197,1,1
4.112777778,6.046666667,6.665,34,12695,1,1
3.215,8.42,2.013,31,13884,1,1
23.18722222,8.683611111,5.762,38,14267,1,1
1.3375,8.424444444,5.901,42,14520,1,1
1.829444444,1.247777778,0.901,49,11041,1,1
23.67388889,9.599166667,3.923,37,12955,1,1
0.261944444,8.332222222,3.832,34,13898,1,1
4.781666667,1.067222222,0.772,42,12007,1,1
0.630833333,10.84222222,1.737,38,13870,1,1
23.77944444,8.474722222,10.735,35,13925,1,1
1.783888889,1.735277778,7.369,9,13242,0,0
3.483333333,9.676666667,6.766,40,12374,1,1
8.500277778,2.319722222,8.158,39,10228,1,1
23.89888889,3.751111111,0.888,46,11847,1,1
23.71305556,2.824166667,5.13,45,13442,1,1
9.291944444,1.352777778,1.612,49,12866,1,1
7.85,15.52305556,11.872,26,13275,0,0
23.06166667,11.37416667,17.339,39,12494,1,1
0.403333333,4.06,7.867,49,12677,1,1
0.185277778,10.36416667,27.256,52,12420,1,1
0.542222222,5.040277778,12.138,37,12875,1,1
9.281388889,1.531666667,9.042,23,14211,0,0
22.8825,8.995833333,12.002,32,14072,1,1
3.234444444,7.763611111,2.199,33,15162,1,1
22.88944444,2.003333333,4.887,42,12397,1,1
11.79472222,11.04305556,33.719,28,11846,0,0
1.7475,2.735555556,0.787,39,10406,1,1
10.08611111,4.320833333,14.999,40,11263,1,1
0.347777778,9.711666667,14.207,34,12862,1,1
0.651388889,5.4325,6.52,33,10513,1,1
7.724166667,4.641111111,6.193,30,10135,1,1
8.707777778,2.177222222,1.53,24,10029,0,0
9.028888889,1.5025,0.817,36,11188,1,1
1.9675,7.617777778,0.815,32,12696,1,1
4.062222222,8.944166667,2.442,45,12668,1,1
2.696666667,7.321111111,37.017,38,14687,1,1
2.114444444,6.858888889,9.898,39,13470,1,1
0.212222222,8.289722222,3.701,44,15031,1,1
0.887222222,6.400277778,7.873,32,13769,1,1
10.98833333,10.06972222,14.677,44,13623,1,1
5.305833333,3.557777778,23.014,32,10063,1,1
0.145833333,0.186388889,1.099,39,12572,1,1
7.954722222,2.100555556,7.128,45,10382,1,1
0.379444444,1.454166667,9.882,46,10077,1,1
8.0675,1.953888889,0.863,34,14093,1,1
1.862222222,0.114166667,0.583,35,15295,1,1
9.008333333,0.897777778,3.051,30,11528,1,1
5.792777778,2.2725,0.768,39,11469,1,1
23.65916667,8.543611111,6.116,21,13465,0,0
0.91,8.503333333,5.429,48,14732,1,1
8.578611111,4.612777778,15.51,39,15251,1,1
1.991388889,1.586111111,9.422,43,10015,1,1
0.373055556,11.0275,16.22,24,12613,0,1
0.841111111,6.671388889,19.378,37,14606,1,1
1.424444444,8.395555556,8.191,37,13259,1,1
2.614166667,7.255277778,0.815,40,13868,1,1
2.065277778,6.193333333,13.058,36,14958,1,1
23.87972222,2.936944444,3.333,37,14492,1,1
1.110277778,7.276388889,11.321,41,13652,1,1
1.748333333,7.255,11.48,41,14351,1,1
1.074166667,2.212222222,13.994,32,10248,1,1
23.76694444,8.955277778,5.175,38,13541,1,1
2.825,6.1925,11.768,37,13467,1,1
1.263611111,7.946944444,10.645,39,11177,1,1
23.97194444,9.055,4.478,32,12244,1,1
12.67611111,20.895,4.247,42,11547,1,1
9.989444444,2.678333333,7.328,35,11116,1,1
1.524444444,5.819166667,16.66,38,13906,1,1
2.395833333,5.078611111,6.747,38,11801,1,1
23.83277778,8.996944444,16.79,43,13613,1,1
1.931944444,1.205833333,7.922,9,10711,0,0
5.730833333,6.146388889,15.573,34,12886,1,1
0.800833333,8.453888889,5.935,42,14561,1,1
0.139722222,7.335277778,13.566,34,12363,1,1
5.255555556,3.125,20.406,31,12005,1,1
4.543888889,4.775833333,3.946,34,12819,1,1
1.359722222,4.915,31.874,34,11250,1,1
10.54222222,2.298888889,11.31,36,10207,1,1
0.044722222,6.296111111,9.323,38,11493,1,1
3.813888889,7.406111111,2.882,41,12994,1,1
0.0075,9.300277778,31.661,38,13291,1,1
1.4475,5.985,12.687,39,14589,1,1
1.103611111,3.521388889,1.024,33,11924,1,1
4.893888889,4.835833333,2.647,38,12283,1,1
1.743888889,1.859722222,0.923,31,11302,1,1
10.47916667,1.580555556,5.445,36,13280,1,1
0.778611111,3.0825,6.161,36,12931,1,1
7.451666667,2.389722222,15.612,42,10031,1,1
0.315555556,9.065833333,46.246,39,13165,1,1
2.235833333,7.572222222,0.865,31,11109,1,1
1.888333333,1.611388889,0.853,34,11410,1,1
9.135833333,0.646666667,4.316,34,13382,1,1
23.58527778,2.770555556,7.869,34,14570,1,1
0.580833333,7.448055556,5.383,39,14237,1,1
3.533055556,6.069444444,6.679,34,13889,1,1
2.349444444,0.89,0.832,46,12913,1,1
9.788333333,1.410833333,0.912,37,10182,1,1
23.40333333,11.58416667,13.135,41,14046,1,1
1.644722222,5.61,5.864,45,11991,1,1
6.003055556,3.499722222,5.423,37,14382,1,1
23.43194444,0.191944444,1.289,21,13986,0,0
9.5975,1.558888889,5.341,38,10728,1,1
1.3625,7.754722222,9.29,38,11226,1,1
23.15972222,7.516388889,0.998,45,10251,1,1
1.018055556,3.737222222,6.994,40,10007,1,1
23.79722222,8.378611111,9.524,37,14103,1,1
1.785833333,6.562777778,0.962,36,14090,1,1
5.830833333,3.213611111,20.181,33,12465,1,1
2.653888889,6.422777778,3.152,37,13184,1,1
0.0225,6.128888889,5.757,33,10892,1,1
9.718333333,3.280833333,19.303,14,15065,0,0
0.663055556,9.893333333,15.849,38,10154,1,1
23.94611111,8.184444444,7.952,39,14096,1,1
8.381388889,1.360555556,1.344,35,12409,1,1
1.050277778,6.172777778,5.605,38,12908,1,1
8.093611111,1.6825,0.901,25,10895,0,0
5.495555556,2.770555556,0.891,32,14193,1,1
0.851666667,7.360277778,1.612,24,12743,0,0
3.468611111,6.19,6.674,39,13558,1,1
1.2175,9.049444444,11.392,43,12164,1,1
1.393888889,8.826111111,4.967,36,10730,1,1
1.943611111,7.791388889,0.912,34,11438,1,1
2.363888889,12.17777778,2.261,37,10194,1,1
0.289722222,10.03888889,10.901,34,11770,1,1
2.158055556,5.713888889,9.452,39,10844,1,1
1.019166667,7.391666667,32.233,38,14348,1,1
0.144722222,10.32361111,3.505,34,10449,1,1
0.025833333,8.3675,3.568,35,11288,1,1
0.001666667,9.828611111,15.762,41,10746,1,1
1.369722222,8.011111111,11.76,37,13616,1,1
0.142777778,9.4425,11.476,36,12926,1,1
23.14305556,11.54861111,10.697,34,11115,1,1
0.348333333,7.488611111,0.908,40,13163,1,1
0.104166667,8.345555556,4.523,26,13031,0,0
5.333333333,2.154166667,0.903,28,12024,0,0
2.245,10.56111111,1.816,38,13348,1,1
6.993611111,1.952777778,10.036,41,14088,1,1
0.837777778,7.147777778,5.242,35,14127,1,1
1.299166667,7.656388889,10.857,38,10579,1,1
0.461388889,6.772777778,19.764,39,13438,1,1
1.364722222,7.113611111,10.947,42,15210,1,1
1.438888889,6.603888889,13.942,35,14706,1,1
12.30916667,0.365555556,0.654,49,10670,1,1
22.46555556,3.131111111,5.904,31,14089,1,1
10.96416667,10.09277778,5.287,40,13224,1,1
2.320277778,0.891111111,0.886,41,10395,1,1
21.27277778,1.398888889,3.874,34,12327,1,1
1.996944444,2.928055556,0.741,37,10850,1,1
3.988611111,1.924444444,7.877,33,11630,1,1
5.362222222,0.485277778,2.762,37,13697,1,1
0.223611111,2.548888889,3.426,46,14335,1,1
3.036666667,5.683333333,6.517,28,14350,0,0
1.116111111,5.261944444,4.847,40,12456,1,1
21.57055556,8.403611111,18.628,43,10621,1,1
1.538333333,9.194444444,0.9,36,11150,1,1
0.157777778,11.92805556,1.289,39,12734,1,1
2.528611111,9.066388889,43.077,34,15246,1,1
4.424166667,8.057777778,2.102,31,13717,1,1
1.165833333,7.244444444,4.488,40,10133,1,1
2.387777778,6.863333333,6.755,39,12375,1,1
23.70611111,9.093055556,5.263,33,11711,1,1
23.11916667,5.984166667,6.065,49,13951,1,1
0.506944444,9.752222222,10.726,46,10603,1,1
3.121388889,2.286666667,1.781,35,13118,1,1
3.045277778,0.328888889,2.006,34,14550,1,1
1.155277778,2.438888889,7.888,39,10599,1,1
7.281111111,0.641944444,0.506,40,13211,1,1
8.741944444,1.110833333,6.622,36,10298,1,1
2.887777778,1.5575,0.829,39,10317,1,1
3.888333333,2.118055556,8.854,43,11929,1,1
0.434722222,6.691666667,1.647,36,10774,1,1
0.888611111,7.176388889,3.864,32,10854,1,1
0.631666667,9.508055556,5.312,35,11018,1,1
0.140277778,2.365555556,8.55,38,15153,1,1
1.100833333,9.139166667,15.871,35,12890,1,1
23.69083333,9.162222222,13.999,36,10624,1,1
7.5075,4.763888889,9.872,40,10838,1,1
12.225,4.785833333,2.157,37,11941,1,1
23.59861111,4.0675,0.827,34,10574,1,1
22.15055556,12.70638889,16.097,45,14357,1,1
0.483055556,9.598888889,10.811,36,11476,1,1
1.482777778,4.9675,4.358,48,10606,1,1
2.025277778,6.295,3.922,31,13196,1,1
23.57416667,8.095833333,12.955,44,12514,1,1
23.66333333,0.730555556,1.908,32,13220,1,1
22.97361111,1.920833333,8.75,36,11978,1,1
0.301111111,5.395277778,4.459,36,12701,1,1
0.610555556,5.181111111,7.707,45,12079,1,1
0.458888889,8.218611111,10.346,36,14124,1,1
0.630833333,1.895,6.061,37,11540,1,1
6.192777778,3.270833333,4.617,33,11511,1,1
0.181111111,9.498055556,5.477,37,14120,1,1
0.619444444,2.677777778,4.691,39,15036,1,1
0.894166667,8.35,14.479,38,14599,1,1
0.181944444,1.829166667,12.108,35,13161,1,1
0.701388889,0.902777778,15.108,10,10474,0,0
4.350833333,2.8025,0.893,39,10462,1,1
21.20527778,1.391388889,4.38,36,12045,1,1
2.259166667,2.412777778,9.777,37,12692,1,1
8.429444444,1.457222222,3.733,16,10236,0,0
4.491111111,0.859166667,0.801,31,12371,1,1
9.261388889,1.428611111,4.837,48,11964,1,1
5.258611111,3.809166667,3.086,48,14533,1,1
1.883611111,4.348055556,6.953,31,12656,1,1
23.88833333,4.598611111,6.332,30,11061,1,1
23.29083333,1.608055556,4.016,39,12874,1,1
0.530277778,7.603333333,4.54,45,11461,1,1
0.563333333,7.81,4.188,44,15045,1,1
6.772222222,0.731388889,0.846,49,12446,1,1
23.34388889,1.921111111,0.771,36,11186,1,1
2.589444444,5.831388889,3.547,30,14277,1,1
4.538055556,4.907222222,32.788,38,11508,1,1
12.29555556,6.561388889,1.757,49,13852,1,1
3.131388889,4.261111111,26.451,35,12013,1,1
2.769166667,6.557777778,39.889,34,10273,1,1
0.195833333,0.778055556,2.746,34,13836,1,1
2.988611111,4.126666667,0.753,34,11749,1,1
1.555,2.060277778,12.963,37,13900,1,1
7.940833333,1.446944444,0.769,39,11129,1,1
9.950277778,0.762777778,4.538,38,11853,1,1
0.663055556,10.53583333,6.238,36,10856,1,1
1.939166667,2.205833333,8.439,40,11118,1,1
1.481666667,5.836666667,15.048,40,11635,1,1
1.641944444,2.8725,5.814,39,12346,1,1
0.650833333,3.710833333,5.518,39,14328,1,1
23.87916667,8.239166667,21.504,30,13349,1,1
23.29111111,8.545,5.115,30,10281,1,1
5.260277778,4.749444444,7.329,32,15216,1,1
11.10138889,2.075555556,3.754,35,10081,1,1
7.928055556,0.763055556,2.508,36,10880,1,1
23.62194444,10.57972222,14.363,32,13692,1,1
3.830555556,3.259722222,7.79,38,12523,1,1
1.113888889,1.268888889,4.693,39,13505,1,1
0.997222222,9.083333333,4.135,31,15007,1,1
2.593888889,3.356388889,11.826,39,13179,1,1
23.49333333,6.971944444,13.31,36,10132,1,1
8.635277778,0.756388889,5.016,44,13061,1,1
4.404722222,4.748611111,1.604,25,11295,0,0
2.576111111,5.8125,8.065,36,14218,1,1
23.88805556,3.534166667,6.233,34,14655,1,1
23.81472222,8.045555556,8.553,36,11625,1,1
0.49,7.653611111,20.907,24,14996,1,0
0.784444444,8.116666667,4.088,39,10951,1,1
4.316666667,1.144722222,7.463,41,11130,1,1
0.46,8.1825,3.403,37,10933,1,1
1.175833333,1.573055556,0.606,34,11672,1,1
1.0325,0.235,1.322,31,10898,1,1
23.29527778,11.10277778,15.185,41,12395,1,1
2.232222222,7.158055556,11.892,33,11033,1,1
1.374722222,11.18388889,1.764,44,10006,1,1
5.323611111,4.875555556,0.912,39,10114,1,1
0.638055556,8.680833333,3.942,34,12050,1,1
23.24722222,8.135833333,24.456,23,10581,0,0
3.400555556,6.055555556,6.446,38,10448,1,1
1.174444444,11.26055556,6.308,38,14947,1,1
3.565277778,5.748055556,7.689,48,13845,1,1
8.211666667,1.993333333,0.874,32,15046,1,1
23.99083333,8.596111111,6.404,37,12527,1,1
0.410555556,8.913333333,15.302,42,14136,1,1
23.285,9.167777778,45.037,30,11613,1,1
3.784722222,0.403055556,0.689,31,12511,1,1
0.517777778,4.150277778,16.175,40,10983,1,1
1.595277778,1.575,3.382,37,11968,1,1
0.447777778,2.756111111,11.671,38,14901,1,1
2.009722222,8.418888889,0.909,35,13038,1,1
0.245833333,2.705277778,11.887,38,15001,1,1
21.34333333,0.716944444,4.53,25,14906,0,0
1.943333333,8.186666667,4.259,36,13369,1,1
0.26,9.724722222,11.785,42,13508,1,1
0.181944444,10.35972222,3.656,35,13931,1,1
0.715,5.561944444,0.788,40,10857,1,1
23.28138889,3.076111111,0.879,37,13474,1,1
0.607777778,7.828055556,15.852,31,15143,1,1
0.961111111,6.494444444,7.916,31,14111,1,1
4.016388889,4.616111111,5.893,35,10042,1,1
0.504722222,9.838611111,1.738,39,11616,1,1
4.826111111,2.823055556,16.091,37,10737,1,1
8.459444444,1.531388889,8.828,42,12855,1,1
0.213055556,9.332777778,1.486,37,10911,1,1
4.018055556,1.739166667,7.875,36,14294,1,1
11.66722222,2.656666667,16.017,39,12174,1,1
1.7725,8.411111111,13.95,36,13767,1,1
0.657777778,7.618055556,1.691,46,12520,1,1
23.65583333,8.663888889,15.016,35,13402,1,1
23.4175,2.178611111,5.877,34,12322,1,1
10.49027778,2.913888889,0.907,41,13032,1,1
23.9525,8.687777778,4.361,39,13095,1,1
0.985833333,8.113055556,3.585,39,14518,1,1
23.79305556,9.066944444,20.606,36,11173,1,1
0.293611111,8.358611111,6.484,40,14567,1,1
4.084166667,3.976944444,5.351,34,11657,1,1
1.242777778,1.161944444,1.63,38,10643,1,1
0.949722222,8.234722222,0.989,34,14850,1,1
9.712222222,1.832222222,0.944,31,14564,1,1
3.084444444,10.44833333,0.86,49,10032,1,1
1.213611111,9.044722222,11.042,37,12218,1,1
1.690555556,1.199444444,7.634,38,13677,1,1
7.108055556,1.231388889,1.195,39,14934,1,1
3.980555556,1.260555556,0.764,31,15103,1,1
4.245833333,0.793888889,0.847,38,13865,1,1
8.754722222,2.657777778,0.884,33,11598,1,1
1.050277778,10.88166667,6.637,36,12987,1,1
1.599166667,7.991944444,1.828,36,10360,1,1
4.449166667,5.974444444,6.515,36,11172,1,1
0.9675,12.44416667,2.065,38,12936,1,1
15.08333333,3.206111111,19.386,34,14462,1,1
0.867222222,9.372222222,12.185,37,14203,1,1
5.126666667,0.989444444,4.136,31,15061,1,1
9.848055556,1.589166667,3.909,31,14667,1,1
2.876388889,9.688611111,2.067,38,13149,1,1
2.15,7.75,12.694,34,12676,1,1
4.206111111,5.479722222,2.06,23,13675,0,0
23.32194444,9.313055556,6.221,31,11741,1,1
6.411944444,1.61,10.698,43,11661,1,1
0.633611111,8.614722222,2.025,40,12747,1,1
23.69916667,4.489444444,12.717,26,11771,0,0
2.825555556,3.107777778,20.749,38,10615,1,1
1.157222222,2.733333333,6.282,33,13620,1,1
10.73666667,2.709166667,14.393,38,13506,1,1
4.402222222,5.208333333,6.727,42,10219,1,1
2.403888889,5.670555556,37.285,38,12609,1,1
6.214166667,3.118055556,1.039,37,12960,1,1
2.447777778,7.958888889,0.871,13,12334,0,0
1.035555556,6.991111111,5.864,39,10860,1,1
2.374722222,7.314722222,21.295,36,10652,1,1
10.03944444,4.582222222,22.381,11,15043,0,0
2.824166667,8.338888889,2.048,34,13701,1,1
1.278888889,11.11277778,0.886,40,11810,1,1
0.916388889,9.000277778,20.679,40,12317,1,1
2.555555556,7.958055556,19.773,40,13086,1,1
0.378611111,3.419444444,3.35,40,12429,1,1
0.508055556,5.812777778,11.003,38,15231,1,1
0.784166667,6.166944444,28.392,31,11228,1,1
9.795555556,1.284444444,4.211,37,14349,1,1
23.16805556,7.0975,9.059,30,13711,1,1
6.401944444,2.656111111,5.84,23,11569,0,0
12.42333333,1.298333333,8.941,40,14166,1,1
1.541111111,5.593055556,7.398,21,10017,0,0
6.508333333,5.423888889,11.871,41,10625,1,1
23.33944444,9.8375,6.474,38,12431,1,1
23.95305556,4.6075,6.281,25,11559,0,0
9.739166667,1.865277778,4.855,46,12617,1,1
1.192222222,3.121111111,0.899,42,13750,1,1
2.318611111,14.17222222,2.397,38,11825,1,1
9.173888889,3.121944444,20.738,40,14572,1,1
23.02333333,11.18944444,3.335,38,15006,1,1
1.477777778,8.453333333,11.873,33,12324,1,1
0.563611111,2.205833333,0.91,36,10986,1,1
1.331666667,5.548888889,10.736,37,14688,1,1
1.801666667,7.061388889,18.094,37,15108,1,1
1.423888889,6.068611111,8.688,36,10734,1,1
10.89722222,0.292777778,0.501,41,12988,1,1
8.383888889,1.611388889,2.435,37,13181,1,1
1.889166667,2.7025,3.709,34,10672,1,1
21.03166667,1.573055556,4.314,32,13148,1,1
0.814722222,6.4475,7.629,31,12257,1,1
0.779166667,7.956944444,13.138,38,13394,1,1
2.896111111,3.333333333,0.892,39,13133,1,1
0.270555556,3.085555556,4.306,37,14223,1,1
0.119166667,8.593055556,0.976,33,10389,1,1
4.457777778,0.19,1.248,16,11536,0,0
2.4175,7.408333333,1.986,39,11822,1,1
1.52,6.203333333,6.011,35,14665,1,1
4.029166667,4.003055556,0.7,38,11356,1,1
0.731111111,6.369444444,11.898,32,13542,1,1
1.0675,9.038055556,7.892,39,10710,1,1
4.235277778,2.187222222,0.821,34,14189,1,1
0.772222222,2.9675,0.843,39,14887,1,1
4.455555556,3.646111111,23.632,37,11055,1,1
1.200277778,10.36388889,6.171,39,10304,1,1
0.957222222,8.124444444,18.922,41,14639,1,1
7.186666667,2.533055556,2.018,33,10912,1,1
0.4775,7.966388889,4.993,32,12941,1,1
7.096111111,1.006944444,3.282,30,10404,1,1
1.666944444,9.215833333,39.88,33,11390,1,1
4.329444444,2.578055556,0.748,39,10131,1,1
0.575833333,8.503055556,0.916,31,13262,1,1
1.3725,7.725,14.932,52,11688,1,1
3.438611111,4.726666667,8.413,36,11221,1,1
1.458333333,1.61,0.93,43,14075,1,1
3.860833333,5.594722222,0.814,42,11369,1,1
23.21388889,9.766388889,3.081,34,13518,1,1
6.771388889,2.319722222,7.548,28,14801,0,0
23.01333333,9.291111111,5.378,25,14344,0,0
2.175555556,8.501944444,31.947,41,12041,1,1
4.290833333,6.124444444,6.618,35,14434,1,1
2.841111111,5.180555556,29.882,39,14691,1,1
12.16916667,0.798055556,2.633,31,11999,1,1
4.696111111,4.933333333,5.36,31,11366,1,1
0.924722222,9.893611111,2.155,39,14152,1,1
8.303611111,0.200277778,0.633,31,11036,1,1
0.9775,5.901388889,1.416,48,11848,1,1
1.556388889,8.295,47.272,33,12548,1,1
3.633333333,3.400277778,0.806,38,10845,1,1
2.647222222,1.768055556,6.29,39,13862,1,1
0.227222222,10.77111111,1.78,52,13207,1,1
1.010555556,8.079722222,6.994,39,12182,1,1
5.498611111,0.687222222,0.873,28,11637,0,0
3.960277778,9.843055556,2.013,40,14284,1,1
1.3075,7.684444444,11.096,36,13934,1,1
4.514722222,3.136111111,0.843,36,11852,1,1
5.048611111,0.9675,0.883,28,14748,0,0
11.08111111,1.007222222,33.032,23,11875,0,0
2.513333333,7.673333333,13.738,40,11243,1,1
0.914166667,7.253055556,11.826,35,11164,1,1
0.594166667,8.6325,4.196,40,10463,1,1
0.024444444,4.060277778,15.582,45,10238,1,1
1.487222222,8.680277778,1.7,35,10931,1,1
23.87194444,2.021944444,0.926,36,13487,1,1
7.091388889,1.921944444,12.173,42,12214,1,1
5.2925,1.934166667,0.91,37,14976,1,1
9.823333333,1.798611111,1.634,31,12185,1,1
0.513055556,10.38388889,1.358,38,10932,1,1
2.955,6.342222222,14.148,38,12594,1,1
0.479444444,1.544444444,5.188,41,11360,1,1
11.44722222,9.993055556,14.907,46,10195,1,1
23.85472222,3.356111111,4.82,39,12075,1,1
0.801388889,8.369722222,17.383,39,10626,1,1
8.897222222,1.4225,1.114,41,11178,1,1
9.601388889,2.138888889,0.956,34,12833,1,1
